last_login_days_ago,videos_watched,completion_pct,quiz_avg_score,enrolled_days,dropped
0.0,47.0,71.4,67.4,132.0,0
13.0,43.0,67.6,59.8,126.0,0
53.0,5.0,11.8,30.4,107.0,1
2.0,44.0,88.1,75.7,67.0,0
11.0,42.0,72.1,94.8,64.0,0
8.0,1.0,14.7,62.3,93.0,1
52.0,16.0,7.2,77.6,192.0,1
1.0,68.0,93.5,91.0,83.0,0
6.0,28.0,91.9,65.9,130.0,0
33.0,0.0,6.2,54.2,70.0,1
18.0,4.0,75.6,78.9,61.0,0
13.0,52.0,79.4,89.1,131.0,0
13.0,62.0,84.4,43.2,18.0,0
18.0,15.0,12.5,56.8,67.0,1
34.0,0.0,3.6,82.0,54.0,1
0.0,48.0,65.7,75.0,34.0,0
4.0,109.0,82.4,74.3,102.0,0
12.0,102.0,80.8,49.5,47.0,0
37.0,5.0,17.4,25.7,49.0,1
11.0,30.0,88.2,68.1,128.0,0
0.0,50.0,69.6,60.6,71.0,0
1.0,70.0,73.1,90.6,143.0,0
17.0,8.0,87.8,68.4,197.0,0
30.0,18.0,21.1,84.7,94.0,1
4.0,20.0,72.0,100.0,187.0,0
0.0,62.0,82.3,80.7,64.0,0
14.0,63.0,72.2,76.4,106.0,0
13.0,55.0,78.0,72.0,102.0,0
11.0,69.0,81.4,63.9,169.0,0
5.0,41.0,85.6,61.4,66.0,0
0.0,39.0,83.2,56.4,63.0,0
55.0,11.0,6.7,32.5,102.0,1
17.0,83.0,69.2,51.3,151.0,0
0.0,54.0,83.9,87.5,184.0,0
6.0,43.0,85.5,63.9,180.0,0
19.0,54.0,86.9,86.8,15.0,0
4.0,76.0,72.8,61.5,168.0,0
56.0,2.0,12.5,56.4,61.0,1
0.0,35.0,66.8,52.9,130.0,0
11.0,35.0,75.7,64.4,153.0,0
0.0,63.0,77.2,66.2,167.0,0
0.0,28.0,67.4,77.7,58.0,0
0.0,59.0,77.1,55.1,11.0,0
8.0,13.0,82.2,95.7,177.0,0
0.0,39.0,61.7,73.6,83.0,0
0.0,44.0,76.1,73.0,152.0,0
10.0,84.0,62.5,52.2,156.0,0
5.0,66.0,100.0,78.6,132.0,0
0.0,37.0,82.1,90.4,87.0,0
29.0,8.0,5.2,38.7,30.0,1
20.0,30.0,82.3,64.9,45.0,0
16.0,20.0,86.0,70.0,130.0,0
5.0,81.0,89.8,69.2,157.0,0
43.0,1.0,1.9,51.5,104.0,1
7.0,83.0,93.1,79.9,125.0,0
0.0,47.0,92.5,91.6,94.0,0
0.0,43.0,79.3,72.9,109.0,0
0.0,47.0,78.8,60.4,186.0,0
0.0,72.0,49.0,57.2,74.0,0
8.0,26.0,67.6,100.0,179.0,0
2.0,56.0,85.2,67.4,28.0,0
9.0,44.0,92.0,81.5,14.0,0
10.0,54.0,87.3,49.0,174.0,0
12.0,41.0,79.2,62.6,109.0,0
0.0,37.0,99.3,90.1,48.0,0
25.0,2.0,16.9,65.3,16.0,1
37.0,2.0,17.1,85.4,130.0,1
42.0,12.0,3.8,67.8,89.0,1
16.0,47.0,69.0,64.1,65.0,0
39.0,8.0,9.7,36.2,198.0,1
5.0,53.0,75.8,64.0,53.0,0
11.0,30.0,72.4,72.4,176.0,0
0.0,47.0,76.4,83.7,94.0,0
0.0,47.0,88.0,67.1,47.0,0
47.0,6.0,9.9,42.9,149.0,1
60.0,17.0,14.9,78.8,170.0,1
0.0,20.0,80.6,59.1,53.0,0
6.0,58.0,56.9,66.6,119.0,0
29.0,7.0,9.9,37.9,27.0,1
1.0,10.0,76.1,74.1,134.0,0
3.0,19.0,71.6,87.5,102.0,0
16.0,0.0,11.1,33.8,169.0,1
7.0,38.0,94.0,73.7,114.0,0
7.0,38.0,79.3,94.5,56.0,0
0.0,44.0,66.8,78.9,134.0,0
6.0,31.0,72.1,88.2,81.0,0
3.0,6.0,97.1,73.1,95.0,0
3.0,20.0,95.3,86.0,125.0,0
22.0,11.0,15.2,47.1,83.0,1
6.0,34.0,64.4,52.8,52.0,0
31.0,0.0,16.6,41.9,39.0,1
6.0,12.0,83.8,79.5,192.0,0
3.0,33.0,80.3,74.6,67.0,0
43.0,4.0,9.6,75.3,166.0,1
0.0,30.0,76.4,97.3,57.0,0
14.0,41.0,73.6,85.9,146.0,0
12.0,77.0,68.5,64.5,35.0,0
0.0,30.0,93.7,95.3,57.0,0
11.0,112.0,88.8,94.5,191.0,0
0.0,65.0,77.2,71.0,183.0,0
4.0,47.0,83.5,61.2,44.0,0
2.0,40.0,83.9,81.1,104.0,0
4.0,75.0,100.0,71.1,118.0,0
11.0,30.0,88.7,100.0,173.0,0
3.0,35.0,88.3,58.5,86.0,0
3.0,80.0,80.4,97.5,177.0,0
12.0,37.0,75.7,67.9,114.0,0
0.0,4.0,11.7,61.3,66.0,1
1.0,30.0,86.5,61.4,121.0,0
8.0,2.0,71.7,75.8,25.0,0
14.0,67.0,84.5,60.9,108.0,0
14.0,44.0,88.4,70.5,24.0,0
0.0,69.0,59.0,55.1,72.0,0
0.0,41.0,70.8,44.0,144.0,0
14.0,36.0,83.6,70.6,74.0,0
4.0,30.0,60.8,93.5,198.0,0
45.0,1.0,20.0,39.7,42.0,1
0.0,27.0,77.3,71.4,179.0,0
2.0,53.0,84.9,100.0,88.0,0
3.0,46.0,85.4,39.1,133.0,0
3.0,9.0,11.8,46.2,78.0,1
47.0,14.0,15.3,32.7,104.0,1
13.0,45.0,76.3,74.5,198.0,0
8.0,38.0,66.9,62.1,46.0,0
0.0,22.0,16.8,22.4,27.0,1
3.0,50.0,87.1,78.0,114.0,0
25.0,6.0,17.6,25.8,119.0,1
6.0,37.0,82.6,62.9,177.0,0
9.0,40.0,85.5,53.7,198.0,0
1.0,32.0,92.8,85.3,121.0,0
10.0,27.0,80.8,70.3,186.0,0
3.0,58.0,93.7,55.4,28.0,0
36.0,15.0,15.9,26.8,141.0,1
0.0,35.0,79.3,78.0,110.0,0
28.0,54.0,75.2,69.2,85.0,0
25.0,0.0,21.7,45.4,171.0,1
16.0,47.0,69.9,100.0,148.0,0
47.0,21.0,13.1,17.0,23.0,1
45.0,3.0,5.1,41.1,187.0,1
11.0,25.0,85.9,48.6,104.0,0
2.0,42.0,92.5,98.3,113.0,0
8.0,19.0,89.1,75.0,43.0,0
7.0,0.0,88.1,100.0,75.0,0
3.0,15.0,88.4,61.7,145.0,0
3.0,41.0,87.0,54.5,12.0,0
9.0,28.0,86.1,95.4,84.0,0
0.0,32.0,86.8,77.6,106.0,0
0.0,51.0,73.4,92.6,183.0,0
53.0,14.0,18.0,18.7,27.0,1
9.0,43.0,80.7,55.4,177.0,0
0.0,92.0,76.6,58.6,70.0,0
0.0,37.0,64.3,32.3,59.0,0
0.0,40.0,67.6,66.2,128.0,0
13.0,53.0,82.3,45.9,92.0,0
12.0,27.0,89.1,75.1,62.0,0
0.0,32.0,80.1,72.6,50.0,0
11.0,43.0,100.0,60.6,52.0,0
22.0,49.0,70.8,81.7,53.0,0
0.0,25.0,84.4,76.4,121.0,0
1.0,57.0,92.9,93.9,97.0,0
33.0,3.0,12.1,34.5,23.0,1
36.0,7.0,10.2,94.7,55.0,1
5.0,54.0,90.7,80.5,186.0,0
3.0,43.0,80.6,82.8,165.0,0
8.0,38.0,96.6,100.0,196.0,0
2.0,52.0,92.8,52.9,141.0,0
3.0,75.0,71.5,65.5,197.0,0
8.0,51.0,83.2,53.3,140.0,0
1.0,66.0,64.5,64.6,11.0,0
2.0,44.0,95.2,68.2,115.0,0
68.0,13.0,20.1,43.3,10.0,1
7.0,33.0,93.5,80.3,36.0,0
11.0,46.0,78.9,81.5,29.0,0
11.0,39.0,61.4,73.9,19.0,0
0.0,47.0,100.0,78.8,184.0,0
17.0,9.0,81.3,100.0,40.0,0
6.0,20.0,70.0,79.4,175.0,0
3.0,71.0,91.5,54.0,69.0,0
0.0,76.0,100.0,62.1,13.0,0
22.0,7.0,78.0,61.0,73.0,0
25.0,33.0,79.0,95.2,23.0,0
21.0,29.0,82.4,66.4,69.0,0
7.0,51.0,68.9,58.5,67.0,0
9.0,43.0,73.1,56.9,19.0,0
18.0,60.0,97.8,65.4,63.0,0
4.0,15.0,78.7,64.8,31.0,0
10.0,53.0,71.6,62.5,10.0,0
8.0,38.0,75.5,87.1,128.0,0
21.0,29.0,90.7,69.6,25.0,0
17.0,55.0,60.2,72.8,141.0,0
5.0,40.0,82.5,85.2,138.0,0
18.0,43.0,100.0,86.3,170.0,0
6.0,74.0,100.0,64.8,122.0,0
2.0,47.0,85.7,92.1,90.0,0
4.0,88.0,93.2,73.6,77.0,0
7.0,0.0,93.1,65.1,54.0,0
0.0,45.0,78.7,87.7,56.0,0
2.0,21.0,89.2,79.9,47.0,0
42.0,5.0,5.2,60.0,100.0,1
0.0,31.0,67.4,68.6,131.0,0
9.0,0.0,11.2,60.3,131.0,1
14.0,36.0,83.6,63.0,147.0,0
13.0,20.0,81.0,70.8,67.0,0
69.0,13.0,17.7,57.1,189.0,1
0.0,19.0,82.3,77.7,35.0,0
0.0,82.0,83.2,97.1,144.0,0
4.0,17.0,91.2,71.4,184.0,0
14.0,39.0,84.8,85.8,168.0,0
2.0,87.0,78.2,76.0,31.0,0
46.0,3.0,17.9,62.0,139.0,1
18.0,54.0,75.3,99.5,169.0,0
0.0,43.0,82.6,66.3,76.0,0
0.0,45.0,72.9,48.4,116.0,0
8.0,27.0,89.5,55.3,102.0,0
6.0,55.0,84.3,88.8,99.0,0
2.0,74.0,91.4,78.8,135.0,0
6.0,2.0,73.6,59.3,58.0,0
0.0,25.0,71.7,98.0,69.0,0
2.0,33.0,91.4,69.2,142.0,0
6.0,25.0,81.3,68.6,29.0,0
2.0,11.0,9.3,56.6,103.0,1
14.0,32.0,87.0,93.0,152.0,0
0.0,47.0,86.6,62.5,29.0,0
42.0,13.0,11.8,69.0,58.0,1
14.0,6.0,93.8,82.4,166.0,0
11.0,52.0,75.9,94.5,106.0,0
32.0,23.0,13.8,21.4,140.0,1
0.0,42.0,66.7,79.3,170.0,0
1.0,25.0,83.2,84.4,156.0,0
4.0,37.0,78.1,75.4,77.0,0
62.0,2.0,3.6,33.0,53.0,1
15.0,41.0,86.6,83.9,135.0,0
42.0,5.0,5.8,51.2,71.0,1
11.0,21.0,77.1,92.9,62.0,0
2.0,14.0,91.0,92.4,72.0,0
16.0,1.0,74.7,82.8,102.0,0
1.0,48.0,71.0,88.9,40.0,0
0.0,62.0,88.0,81.4,54.0,0
0.0,19.0,77.5,81.5,177.0,0
0.0,17.0,75.9,64.5,179.0,0
3.0,87.0,92.7,77.8,79.0,0
5.0,73.0,68.3,80.7,22.0,0
0.0,74.0,75.4,79.5,68.0,0
0.0,53.0,88.7,78.1,89.0,0
0.0,61.0,67.7,77.2,100.0,0
5.0,39.0,97.8,100.0,82.0,0
0.0,14.0,77.8,76.0,191.0,0
14.0,15.0,88.7,85.2,161.0,0
7.0,45.0,88.7,74.5,79.0,0
19.0,65.0,78.5,79.1,197.0,0
45.0,5.0,7.8,34.7,186.0,1
23.0,58.0,79.6,65.5,73.0,0
6.0,43.0,87.1,66.9,187.0,0
2.0,52.0,70.1,53.3,186.0,0
33.0,11.0,11.3,46.8,70.0,1
0.0,74.0,94.8,60.9,67.0,0
2.0,51.0,72.7,58.2,122.0,0
0.0,88.0,83.5,100.0,165.0,0
0.0,40.0,78.0,91.7,132.0,0
0.0,74.0,78.4,100.0,125.0,0
11.0,58.0,94.3,73.5,64.0,0
0.0,5.0,79.1,70.1,144.0,0
4.0,76.0,76.4,80.6,198.0,0
13.0,25.0,77.3,80.5,165.0,0
10.0,40.0,75.0,69.7,123.0,0
9.0,64.0,73.3,63.5,25.0,0
33.0,7.0,3.8,61.0,145.0,1
4.0,1.0,8.0,53.1,116.0,1
0.0,59.0,87.1,83.6,141.0,0
10.0,27.0,76.5,70.4,138.0,0
4.0,40.0,89.8,86.6,52.0,0
5.0,37.0,64.1,91.0,116.0,0
0.0,66.0,93.8,83.5,122.0,0
2.0,80.0,93.0,57.4,107.0,0
3.0,21.0,100.0,52.3,174.0,0
17.0,47.0,90.1,51.2,127.0,0
0.0,33.0,84.4,67.3,154.0,0
0.0,46.0,92.9,52.5,137.0,0
6.0,84.0,73.7,73.8,96.0,0
0.0,53.0,76.0,61.0,136.0,0
5.0,33.0,79.4,65.8,113.0,0
11.0,15.0,93.7,74.2,122.0,0
5.0,67.0,71.4,80.1,131.0,0
3.0,35.0,70.4,62.2,119.0,0
5.0,28.0,82.4,67.8,80.0,0
13.0,52.0,87.2,79.5,140.0,0
40.0,4.0,10.5,54.8,73.0,1
12.0,37.0,86.7,71.9,116.0,0
0.0,24.0,93.7,84.4,95.0,0
24.0,11.0,2.6,80.8,113.0,1
0.0,60.0,83.5,86.5,199.0,0
10.0,67.0,79.1,100.0,125.0,0
5.0,37.0,97.4,78.3,142.0,0
7.0,27.0,80.2,67.4,80.0,0
14.0,33.0,89.4,52.4,35.0,0
0.0,11.0,99.6,66.6,191.0,0
26.0,16.0,6.3,12.8,33.0,1
8.0,30.0,70.0,72.3,131.0,0
0.0,6.0,3.8,36.7,35.0,1
12.0,46.0,77.0,72.4,147.0,0
9.0,47.0,87.1,66.6,177.0,0
1.0,32.0,84.4,73.2,15.0,0
16.0,19.0,100.0,61.9,37.0,0
35.0,12.0,8.8,61.4,100.0,1
0.0,49.0,76.7,76.3,95.0,0
38.0,4.0,12.8,73.0,34.0,1
4.0,14.0,91.8,62.5,132.0,0
33.0,4.0,13.0,32.1,60.0,1
0.0,63.0,64.9,86.7,164.0,0
0.0,23.0,80.2,70.2,65.0,0
43.0,2.0,14.2,72.2,71.0,1
0.0,10.0,15.7,48.5,138.0,1
0.0,51.0,80.1,54.5,53.0,0
7.0,49.0,70.9,61.8,62.0,0
2.0,60.0,75.1,57.9,29.0,0
3.0,78.0,72.6,63.9,50.0,0
74.0,0.0,14.9,42.3,25.0,1
4.0,57.0,69.9,96.3,33.0,0
0.0,77.0,75.2,67.7,38.0,0
18.0,33.0,71.1,100.0,121.0,0
20.0,24.0,85.9,87.5,140.0,0
2.0,60.0,82.0,66.4,110.0,0
0.0,18.0,91.9,66.6,23.0,0
13.0,27.0,98.9,76.9,198.0,0
11.0,78.0,86.8,75.1,133.0,0
29.0,12.0,4.7,49.3,173.0,1
23.0,52.0,87.4,63.0,173.0,0
0.0,13.0,84.7,50.8,79.0,0
15.0,54.0,80.5,100.0,108.0,0
4.0,85.0,79.7,76.1,24.0,0
10.0,23.0,69.8,69.3,188.0,0
18.0,3.0,4.5,66.6,197.0,1
26.0,15.0,3.5,33.1,98.0,1
14.0,31.0,94.5,52.0,143.0,0
2.0,41.0,89.2,76.4,99.0,0
0.0,53.0,73.7,85.6,48.0,0
35.0,12.0,15.0,52.0,40.0,1
0.0,58.0,54.4,85.9,181.0,0
21.0,44.0,99.3,85.2,130.0,0
0.0,55.0,66.6,91.5,49.0,0
3.0,41.0,85.0,71.7,154.0,0
4.0,38.0,84.3,53.9,188.0,0
0.0,45.0,91.2,85.7,48.0,0
19.0,0.0,12.4,20.6,59.0,1
13.0,31.0,58.5,72.7,126.0,0
0.0,50.0,76.7,58.8,42.0,0
26.0,35.0,77.8,91.3,88.0,0
5.0,29.0,59.5,86.8,132.0,0
0.0,68.0,80.5,53.0,196.0,0
47.0,4.0,10.1,53.2,181.0,1
36.0,10.0,10.3,65.8,24.0,1
3.0,24.0,77.5,72.1,121.0,0
4.0,40.0,99.6,73.8,84.0,0
0.0,58.0,77.4,88.5,55.0,0
1.0,53.0,84.3,70.0,88.0,0
18.0,101.0,77.9,72.7,195.0,0
7.0,50.0,63.8,85.8,98.0,0
9.0,30.0,78.0,58.9,123.0,0
32.0,1.0,12.4,57.8,67.0,1
0.0,26.0,86.0,48.3,186.0,0
4.0,31.0,77.1,100.0,63.0,0
0.0,47.0,65.4,75.8,53.0,0
0.0,35.0,86.4,89.8,76.0,0
0.0,74.0,84.2,56.1,62.0,0
48.0,10.0,8.5,14.1,40.0,1
11.0,64.0,77.3,69.6,142.0,0
5.0,39.0,63.2,94.7,34.0,0
1.0,65.0,85.3,71.0,42.0,0
11.0,68.0,79.9,57.7,179.0,0
0.0,80.0,93.9,90.3,32.0,0
36.0,11.0,13.7,54.7,105.0,1
15.0,45.0,79.5,56.4,186.0,0
24.0,28.0,84.2,49.3,158.0,0
13.0,11.0,14.8,24.2,175.0,1
10.0,41.0,73.5,73.6,75.0,0
1.0,73.0,79.0,77.1,197.0,0
2.0,48.0,70.8,77.5,186.0,0
8.0,64.0,77.7,71.9,84.0,0
17.0,45.0,99.4,79.7,164.0,0
19.0,0.0,13.1,0.0,23.0,1
14.0,51.0,83.1,71.8,192.0,0
0.0,83.0,95.5,81.8,71.0,0
11.0,52.0,71.8,82.6,156.0,0
54.0,1.0,14.6,34.9,55.0,1
7.0,56.0,75.4,40.5,146.0,0
11.0,45.0,100.0,67.6,159.0,0
30.0,0.0,2.1,52.9,122.0,1
0.0,53.0,62.5,100.0,13.0,0
43.0,22.0,14.1,57.3,161.0,1
21.0,1.0,6.0,47.5,188.0,1
7.0,46.0,74.3,100.0,69.0,0
11.0,0.0,85.2,72.7,195.0,0
16.0,36.0,69.9,100.0,22.0,0
11.0,65.0,85.0,84.2,84.0,0
10.0,41.0,70.6,59.3,78.0,0
2.0,3.0,81.8,48.3,130.0,0
3.0,43.0,93.4,70.6,156.0,0
47.0,11.0,1.7,63.1,166.0,1
39.0,1.0,7.5,46.9,30.0,1
10.0,39.0,85.4,75.8,178.0,0
0.0,35.0,65.9,100.0,179.0,0
21.0,59.0,71.6,74.7,79.0,0
32.0,14.0,8.8,70.4,112.0,1
7.0,57.0,87.9,85.6,121.0,0
49.0,15.0,14.4,52.7,161.0,1
21.0,73.0,85.4,70.6,78.0,0
0.0,4.0,9.1,6.9,106.0,1
0.0,21.0,72.1,74.3,141.0,0
13.0,59.0,94.9,72.7,169.0,0
8.0,56.0,73.0,83.8,72.0,0
1.0,54.0,84.2,93.4,199.0,0
2.0,64.0,78.9,100.0,171.0,0
4.0,23.0,85.6,63.5,163.0,0
7.0,28.0,73.9,74.0,124.0,0
18.0,74.0,90.5,88.9,176.0,0
11.0,55.0,93.8,74.9,158.0,0
14.0,35.0,89.9,54.6,166.0,0
51.0,0.0,11.8,24.8,27.0,1
10.0,18.0,75.6,62.0,95.0,0
0.0,24.0,100.0,76.9,171.0,0
7.0,33.0,70.1,99.8,77.0,0
7.0,52.0,88.8,84.6,82.0,0
21.0,15.0,83.3,83.5,117.0,0
18.0,33.0,79.4,96.4,154.0,0
25.0,3.0,11.5,78.1,48.0,1
0.0,36.0,74.9,79.1,133.0,0
37.0,2.0,11.7,45.6,93.0,1
4.0,71.0,83.2,85.8,190.0,0
16.0,58.0,100.0,54.0,35.0,0
9.0,34.0,90.7,60.7,20.0,0
10.0,21.0,85.2,74.5,67.0,0
12.0,43.0,85.8,83.0,190.0,0
0.0,11.0,98.4,100.0,143.0,0
0.0,59.0,70.3,60.6,90.0,0
10.0,41.0,78.2,73.0,24.0,0
0.0,44.0,60.9,77.8,124.0,0
9.0,19.0,3.8,80.5,184.0,1
0.0,46.0,88.5,62.8,152.0,0
14.0,40.0,70.0,47.1,19.0,0
3.0,24.0,94.4,82.3,173.0,0
8.0,50.0,72.8,61.9,58.0,0
0.0,36.0,76.6,92.4,160.0,0
9.0,51.0,81.2,80.3,192.0,0
4.0,59.0,95.9,71.1,74.0,0
10.0,21.0,71.4,62.7,175.0,0
2.0,47.0,82.9,79.8,127.0,0
10.0,47.0,87.7,70.2,28.0,0
2.0,72.0,85.7,82.1,82.0,0
5.0,64.0,86.1,91.3,175.0,0
4.0,37.0,87.6,62.6,86.0,0
6.0,36.0,74.5,67.5,170.0,0
8.0,48.0,96.9,93.2,96.0,0
2.0,20.0,78.9,94.9,101.0,0
5.0,24.0,77.6,59.5,195.0,0
7.0,35.0,93.5,61.4,175.0,0
10.0,0.0,73.7,61.3,172.0,0
5.0,23.0,83.2,77.6,102.0,0
0.0,38.0,72.8,53.1,129.0,0
32.0,4.0,11.0,49.2,37.0,1
11.0,31.0,100.0,73.4,177.0,0
0.0,60.0,78.9,64.8,52.0,0
0.0,41.0,85.2,75.3,14.0,0
1.0,55.0,80.1,75.3,73.0,0
4.0,21.0,76.5,68.6,72.0,0
0.0,11.0,81.2,99.2,74.0,0
11.0,75.0,79.6,67.9,44.0,0
5.0,16.0,64.8,74.6,150.0,0
0.0,78.0,82.6,65.0,39.0,0
0.0,37.0,79.6,88.6,50.0,0
4.0,27.0,83.1,57.0,157.0,0
0.0,34.0,79.2,76.2,152.0,0
35.0,11.0,17.2,54.3,194.0,1
7.0,30.0,88.7,48.3,114.0,0
11.0,37.0,85.3,64.0,58.0,0
0.0,66.0,94.0,64.5,123.0,0
9.0,55.0,84.9,82.1,28.0,0
1.0,91.0,78.0,61.3,145.0,0
20.0,0.0,24.3,47.2,89.0,1
9.0,30.0,60.2,44.2,159.0,0
42.0,8.0,3.2,55.6,64.0,1
12.0,3.0,82.7,81.0,83.0,0
38.0,18.0,10.6,39.0,78.0,1
16.0,17.0,15.3,61.5,139.0,1
13.0,58.0,68.8,78.7,135.0,0
45.0,20.0,11.6,40.1,18.0,1
7.0,8.0,83.6,43.8,180.0,0
17.0,65.0,83.4,52.1,156.0,0
53.0,5.0,10.7,49.5,163.0,1
36.0,5.0,10.3,55.1,154.0,1
6.0,23.0,65.1,58.9,79.0,0
5.0,43.0,82.8,60.6,194.0,0
4.0,24.0,67.2,83.5,152.0,0
0.0,54.0,66.2,67.7,44.0,0
70.0,15.0,1.3,12.5,63.0,1
7.0,35.0,84.3,75.5,35.0,0
16.0,59.0,99.9,55.3,152.0,0
13.0,29.0,89.8,100.0,185.0,0
22.0,6.0,8.6,62.9,154.0,1
16.0,25.0,86.5,100.0,73.0,0
6.0,51.0,83.7,82.2,177.0,0
0.0,42.0,100.0,78.1,125.0,0
3.0,29.0,66.8,51.6,83.0,0
6.0,31.0,75.9,79.1,191.0,0
2.0,48.0,76.6,72.8,105.0,0
11.0,22.0,88.9,70.6,138.0,0
78.0,7.0,16.6,68.7,120.0,1
0.0,46.0,87.6,87.1,60.0,0
5.0,48.0,85.8,87.8,147.0,0
0.0,33.0,88.1,48.3,33.0,0
5.0,58.0,88.0,65.0,93.0,0
5.0,66.0,95.4,69.7,75.0,0
20.0,59.0,79.5,79.1,172.0,0
18.0,50.0,85.3,76.1,136.0,0
38.0,6.0,15.5,65.0,82.0,1
0.0,82.0,70.4,81.3,190.0,0
39.0,10.0,20.1,35.3,175.0,1
0.0,52.0,71.9,69.6,22.0,0
18.0,29.0,86.4,89.5,127.0,0
0.0,40.0,85.3,100.0,92.0,0
3.0,71.0,91.7,96.9,20.0,0
0.0,62.0,63.4,83.9,162.0,0
0.0,38.0,88.9,83.8,69.0,0
9.0,79.0,79.4,80.5,176.0,0
22.0,0.0,10.6,36.6,91.0,1
31.0,28.0,16.1,27.2,172.0,1
0.0,3.0,90.4,68.4,137.0,0
8.0,62.0,87.3,64.1,157.0,0
5.0,30.0,78.7,100.0,126.0,0
3.0,42.0,68.6,97.0,45.0,0
11.0,69.0,69.3,64.9,102.0,0
35.0,16.0,16.3,68.0,76.0,1
1.0,19.0,67.2,71.0,45.0,0
10.0,81.0,78.8,75.1,121.0,0
1.0,39.0,100.0,77.8,136.0,0
9.0,44.0,84.6,50.9,35.0,0
0.0,29.0,87.4,62.9,183.0,0
0.0,20.0,69.4,92.2,84.0,0
0.0,50.0,67.7,83.2,100.0,0
0.0,13.0,88.0,63.5,50.0,0
2.0,43.0,77.2,88.5,48.0,0
10.0,80.0,91.7,88.7,66.0,0
5.0,62.0,81.4,100.0,43.0,0
15.0,49.0,100.0,70.8,160.0,0
3.0,21.0,75.3,63.9,52.0,0
0.0,44.0,83.9,71.8,140.0,0
73.0,13.0,9.3,54.2,54.0,1
71.0,0.0,10.5,69.5,11.0,1
7.0,35.0,85.4,74.1,95.0,0
0.0,28.0,71.4,74.6,187.0,0
4.0,40.0,77.8,93.9,36.0,0
12.0,28.0,94.7,65.9,109.0,0
11.0,50.0,93.5,71.8,105.0,0
44.0,9.0,14.8,44.5,134.0,1
6.0,45.0,76.3,64.8,92.0,0
2.0,25.0,99.2,62.1,127.0,0
49.0,9.0,3.9,58.0,38.0,1
0.0,9.0,6.7,17.8,23.0,1
0.0,108.0,91.3,92.2,46.0,0
54.0,4.0,7.1,53.8,178.0,1
0.0,72.0,71.6,72.2,75.0,0
11.0,62.0,77.8,64.9,139.0,0
29.0,20.0,19.7,35.0,185.0,1
0.0,42.0,91.2,63.0,58.0,0
49.0,10.0,22.7,47.4,38.0,1
5.0,97.0,79.6,62.3,26.0,0
0.0,41.0,92.3,85.7,143.0,0
13.0,33.0,79.5,59.6,198.0,0
3.0,43.0,86.8,94.9,102.0,0
0.0,56.0,90.1,85.3,187.0,0
13.0,0.0,98.0,84.1,105.0,0
0.0,54.0,80.4,77.6,147.0,0
30.0,0.0,77.4,80.2,56.0,0
60.0,5.0,6.1,46.9,111.0,1
0.0,7.0,94.7,61.4,35.0,0
20.0,27.0,75.6,67.3,122.0,0
5.0,3.0,69.9,54.3,58.0,0
8.0,85.0,93.2,80.9,103.0,0
9.0,45.0,64.6,59.0,66.0,0
48.0,3.0,8.0,28.0,173.0,1
0.0,89.0,78.3,84.2,156.0,0
21.0,72.0,81.0,77.9,150.0,0
0.0,14.0,69.4,66.4,144.0,0
50.0,4.0,0.9,19.1,23.0,1
10.0,75.0,82.7,63.1,80.0,0
7.0,54.0,75.2,60.1,72.0,0
2.0,37.0,100.0,73.8,38.0,0
24.0,53.0,84.3,72.4,147.0,0
0.0,55.0,91.3,100.0,139.0,0
0.0,13.0,65.4,100.0,197.0,0
11.0,33.0,65.4,96.9,192.0,0
0.0,59.0,84.6,71.0,154.0,0
49.0,7.0,12.7,66.2,169.0,1
5.0,50.0,69.9,76.8,104.0,0
11.0,36.0,81.4,70.3,45.0,0
21.0,41.0,67.6,74.6,156.0,0
22.0,28.0,72.8,80.5,85.0,0
0.0,43.0,81.9,84.6,147.0,0
14.0,64.0,75.1,47.3,145.0,0
0.0,98.0,66.9,93.4,145.0,0
35.0,0.0,12.7,55.2,71.0,1
1.0,73.0,61.1,65.4,189.0,0
1.0,53.0,84.8,87.3,182.0,0
0.0,10.0,86.0,70.2,127.0,0
0.0,43.0,85.9,74.5,196.0,0
17.0,41.0,70.9,71.8,108.0,0
70.0,7.0,3.2,74.5,195.0,1
5.0,68.0,87.1,55.2,151.0,0
0.0,88.0,80.1,100.0,87.0,0
15.0,73.0,78.4,83.4,178.0,0
5.0,50.0,73.5,76.1,189.0,0
62.0,5.0,5.6,68.2,128.0,1
0.0,91.0,96.2,48.8,65.0,0
10.0,22.0,91.4,70.3,13.0,0
3.0,72.0,77.4,64.8,45.0,0
8.0,20.0,85.4,66.6,23.0,0
16.0,9.0,12.4,63.0,171.0,1
11.0,59.0,87.3,67.4,168.0,0
7.0,9.0,71.7,47.3,105.0,0
3.0,36.0,86.9,58.8,105.0,0
40.0,8.0,9.2,59.5,153.0,1
13.0,25.0,74.3,67.3,197.0,0
18.0,85.0,100.0,59.7,122.0,0
0.0,0.0,84.9,71.3,51.0,0
14.0,68.0,72.5,71.8,106.0,0
38.0,0.0,13.5,34.3,144.0,1
42.0,9.0,2.5,44.6,143.0,1
1.0,50.0,84.9,77.2,89.0,0
12.0,39.0,74.3,72.3,37.0,0
18.0,39.0,78.0,47.6,13.0,0
7.0,13.0,84.3,86.1,137.0,0
59.0,8.0,23.5,59.9,79.0,1
5.0,18.0,83.5,100.0,193.0,0
2.0,18.0,97.7,100.0,46.0,0
15.0,43.0,68.7,61.2,104.0,0
